,pl_name,hostname,default_flag,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,sy_pnum,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_trueobliq,pl_trueobliqerr1,pl_trueobliqerr2,flag
8103,Kepler-529 b,Kepler-529,1,0.0306,0.0,0.0,3.911637929664377,2.4722872907049322,-1.8928850576386225,3,0.0,0.0,0.0,87.66,0.0,0.0,,,,01+1-23+3-
8113,Kepler-385 b,Kepler-385,1,0.09395,0.0,0.0,12.8,11.4,-6.8,3,0.0,0.0,0.0,79.64,0.0,0.0,,,,01+1-3+3-
8130,K2-374 c,K2-374,1,,,,5.835636339803511,1.9605424410880712,-1.2689445958191596,2,0.31066330191540814,0.0,0.0,90.0,0.0,0.0,,,,0123
8134,K2-264 b,K2-264,1,0.05023,0.00042,-0.00043,5.942941296811057,1.9388957452109423,-1.4244678076693456,2,0.5,0.0,0.0,88.95500000000001,0.6399999999999999,-0.55,,,,01+1-2
8136,Kepler-1530 b,Kepler-1530,1,0.0371,0.0,0.0,6.746495853961029,4.9072637031222825,-3.2283986127660196,3,0.0,0.0,0.0,89.38,0.0,0.0,,,,01+1-23+3-
8138,Kepler-1530 c,Kepler-1530,1,0.06,0.0,0.0,6.760838488366058,5.002378544723005,-3.160783746065689,3,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
8141,HD 24040 c,HD 24040,1,1.3,0.021,-0.022,63.88351,8.58137,-8.58137,2,0.11,0.12,-0.079,90.0,0.0,0.0,,,,03
8142,HD 24040 b,HD 24040,1,4.814,0.142,-0.1435,1287.20505,47.67426,-47.67426,2,0.04,0.02,-0.02,90.0,0.0,0.0,,,,03
8143,K2-146 c,K2-146,1,0.0327,0.0006,-0.0006,7.295,0.5700000000000001,-0.5700000000000001,2,0.1175,0.043000000000000003,-0.043000000000000003,87.42,0.16999999999999998,-0.16999999999999998,,,,0
8144,K2-407 c,K2-407,1,,,,2.5870961088603606,0.7892554884720031,-0.7032871059106782,2,0.31066330191540814,0.0,0.0,90.0,0.0,0.0,,,,0123
8154,K2-264 c,K2-264,1,0.11283,0.00095,-0.00097,8.176633414536731,2.4890881307304813,-2.040950248935961,2,0.45,0.0,0.0,89.49,0.26,-0.215,,,,01+1-2
8156,Kepler-1693 c,Kepler-1693,1,0.059,0.0,0.0,0.7692689584865323,0.8982674853901241,-0.4581914583320621,2,0.0,0.0,0.0,88.24,0.0,0.0,,,,01+1-23+3-
8175,Kepler-370 b,Kepler-370,1,0.0534,0.0,0.0,2.204183652803484,1.929621734268785,-1.320713618859396,2,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
8176,Kepler-373 c,Kepler-373,1,0.12475,0.0,0.0,1.9287676671724223,1.9344338687416345,-1.201820228268632,2,0.0,0.0,0.0,89.38,0.0,0.0,,,,01+1-23+3-
8182,Kepler-42 c,Kepler-42,1,0.00594,0.00028,-0.00028,0.6044639489632577,0.6430169709121965,-0.35148842499902855,3,0.0,0.1,0.0,79.805,0.0,0.0,,,,023+3-
8183,Kepler-750 c,Kepler-750,1,0.0531,0.0,0.0,3.46617448956558,2.590140884456304,-2.069009352781216,2,0.0,0.0,0.0,88.24,0.0,0.0,,,,01+1-23+3-
8185,Kepler-375 b,Kepler-375,1,0.1012,0.0,0.0,3.5144325997954176,2.378287874796111,-1.8088329203665798,2,0.0,0.0,0.0,89.38,0.0,0.0,,,,01+1-23+3-
8197,Kepler-224 e,Kepler-224,1,0.1259,0.0,0.0,5.197856108498849,2.3627394216253093,-1.6062124592508562,4,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
8209,Kepler-770 c,Kepler-770,1,0.0238,0.0,0.0,0.9272389502843319,0.8126150551595566,-0.4848955442306982,3,0.0,0.0,0.0,87.66,0.0,0.0,,,,01+1-23+3-
8223,Kepler-1802 c,Kepler-1802,1,0.1723,0.0,0.0,4.724799842354754,2.697255157873249,-1.3786019783110492,2,0.0,0.0,0.0,89.38,0.0,0.0,,,,01+1-23+3-
8237,Kepler-290 b,Kepler-290,1,0.11015,0.0,0.0,5.817207864980675,2.26535552248383,-1.7246565636864357,3,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
8244,Kepler-404 b,Kepler-404,1,0.1,0.0,0.0,1.550750759646644,1.4819254943276499,-0.9187444520838013,2,0.0,0.0,0.0,89.38,0.0,0.0,,,,01+1-23+3-
8255,Kepler-446 b,Kepler-446,1,0.0206,0.0,0.0,7.583131828705204,3.0703983364855336,-2.2390617653201774,3,0.0,0.0,0.0,89.38,0.62,-0.37,,,,01+1-2
8268,Kepler-763 b,Kepler-763,1,0.0212,0.0,0.0,1.7353401823510946,1.1974166368348933,-0.8006188931280921,3,0.0,0.0,0.0,88.24,0.0,0.0,,,,01+1-23+3-
8286,Kepler-1802 b,Kepler-1802,1,0.0653,0.0,0.0,1.8950320715238167,0.6527423555647069,-0.5256231753437892,2,0.0,0.0,0.0,89.38,0.0,0.0,,,,01+1-23+3-
8288,K2-384 b,K2-384,1,,,,1.1349887566064425,0.6803908134215899,-0.4626165218832696,5,0.12200879700142936,0.0,0.0,90.0,0.0,0.0,,,,0123
8289,K2-384 c,K2-384,1,,,,1.3261643713269229,0.9031873016629035,-0.5841167022687348,5,0.12200879700142936,0.0,0.0,90.0,0.0,0.0,,,,0123
8290,K2-384 d,K2-384,1,,,,1.8780915953094517,1.019329220094425,-0.7332789133155295,5,0.12200879700142936,0.0,0.0,90.0,0.0,0.0,,,,0123
8291,K2-384 e,K2-384,1,,,,1.8564633157033397,1.0574288491988497,-0.7066110740978075,5,0.12200879700142936,0.0,0.0,90.0,0.0,0.0,,,,0123
8292,K2-384 f,K2-384,1,,,,5.163669921650663,2.4487192492441006,-1.4797571593538086,5,0.12200879700142936,0.0,0.0,90.0,0.0,0.0,,,,0123
8293,EPIC 206042996 b,EPIC 206042996,1,,,,4.150842057029148,2.3030879144712806,-1.496010708190878,2,0.31066330191540814,0.0,0.0,90.5,3.0,-3.0,,,,012
8294,K2-183 b,K2-183,1,,,,3.048835233364054,1.5176670366858653,-1.0923500059409,3,0.20543615100312596,0.0,0.0,57.56699999999999,38.116,-9.975,,,,012
8295,K2-183 c,K2-183,1,0.0932,0.0012,-0.0012,8.068169735358481,2.621183388472634,-2.048870744348906,3,0.20543615100312596,0.0,0.0,89.457,1.5285,-1.8365,,,,012
8296,K2-183 d,K2-183,1,0.1527,0.002,-0.002,9.008988494452687,3.362693870204767,-2.596574098363269,3,0.20543615100312596,0.0,0.0,89.6375,0.6275000000000001,-0.7685,,,,012
8297,K2-187 b,K2-187,1,0.0164,0.0002,-0.0002,2.355914433320023,1.192603957810141,-0.8419971208664072,4,0.15319315421743498,0.0,0.0,85.815,7.9125,-9.8675,,,,012
8298,K2-187 c,K2-187,1,0.0392,0.0005,-0.0005,4.505490758785182,2.402040028523472,-1.4836223769144312,4,0.15319315421743498,0.0,0.0,88.23349999999999,3.9185,-5.499499999999999,,,,012
8299,K2-187 d,K2-187,1,0.072,0.0009,-0.0009,11.759791778553385,4.551619464784011,-3.6593663347263856,4,0.15319315421743498,0.0,0.0,88.89150000000001,1.9435,-2.452,,,,012
8300,K2-187 e,K2-187,1,0.1106,0.0013,-0.0013,6.459189790934241,2.237444324464649,-1.6318938135091798,4,0.15319315421743498,0.0,0.0,89.535,0.8755,-1.659,,,,012
8302,K2-223 b,K2-223,1,0.0127,0.0001,-0.0001,0.6006011872547701,0.2565708010227158,-0.19259123798651107,2,0.31066330191540814,0.0,0.0,85.60249999999999,8.053,-12.032499999999999,,,,012
8303,K2-223 c,K2-223,1,0.0549,0.0003,-0.0003,3.8947050093494378,1.470689863315826,-1.4985663680475612,2,0.31066330191540814,0.0,0.0,88.52699999999999,2.909,-3.4705,,,,012
8304,HR 8799 e,HR 8799,1,16.4,0.5,-0.5,3178.3,2224.81,-1271.32,4,0.15,0.08,-0.08,27.975,4.715,-4.715,,,,0
8312,Kepler-913 b,Kepler-913,1,0.0878,0.0,0.0,7.769984871852444,4.700796220023355,-3.0412599614513214,2,0.0,0.0,0.0,89.38,0.0,0.0,,,,01+1-23+3-
8314,Kepler-534 c,Kepler-534,1,0.0761,0.0,0.0,1.1916161535488656,0.4983884489636017,-0.385849174950868,2,0.0,0.0,0.0,88.24,0.0,0.0,,,,01+1-23+3-
8319,HD 68988 b,HD 68988,1,0.0703,0.00097,-0.00099,606.161785,31.783,-31.783,2,0.13245,0.00935,-0.00935,90.0,0.0,0.0,,,,03
8343,Kepler-347 b,Kepler-347,1,0.1097,0.0,0.0,5.161937108944914,2.968723406024437,-2.46991865111988,3,0.0,0.0,0.0,85.94,0.0,0.0,,,,01+1-23+3-
8349,Kepler-47 d,Kepler-47,1,0.6992,0.0031,-0.0033,19.02,23.84,-11.67,3,0.024,0.025,-0.017,90.395,0.009,-0.012,,,,0
8350,Kepler-47 b,Kepler-47,1,0.29195000000000004,0.0029000000000000002,-0.0029000000000000002,319.035,23.7,-2.07,3,0.028000000000000004,0.0025,-0.0022,89.726,0.2815,-0.10250000000000001,,,,0
8356,HR 8799 b,HR 8799,1,68.0,1.85,-1.85,2000.0,1000.0,-600.0,4,0.15319315421743498,0.0,0.0,34.135,5.975,-5.975,,,,01
8365,Kepler-343 c,Kepler-343,1,0.1609,0.0,0.0,4.6846072675315975,2.4801076637299264,-1.8313731538523808,2,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
8368,Kepler-416 b,Kepler-416,1,0.0669,0.0,0.0,58.2,53.4,-39.5,3,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-3+3-
8370,Kepler-268 b,Kepler-268,1,0.176,0.0,0.0,7.1797628821588315,3.8718768833649566,-2.606297671749779,2,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
8384,Kepler-225 c,Kepler-225,1,0.10714,0.00554,-0.00554,4.619947161610424,2.75291310988926,-1.4157917365941062,2,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
8411,Kepler-520 b,Kepler-520,1,0.1487,0.0,0.0,3.9522236372012447,1.8946416916335087,-1.426644262326894,2,0.0,0.0,0.0,88.81,0.0,0.0,,,,01+1-23+3-
8429,Kepler-295 c,Kepler-295,1,0.1408,0.0,0.0,1.6524305141181777,1.949041071460285,-1.117366742125199,3,0.0,0.0,0.0,89.38,0.0,0.0,,,,01+1-23+3-
8430,Kepler-295 d,Kepler-295,1,0.192,0.0,0.0,4.024608513857466,3.1254036475228357,-2.5629707152633348,3,0.0,0.0,0.0,86.195,0.0,0.0,,,,01+1-23+3-
8443,Kepler-949 b,Kepler-949,1,0.0774,0.0,0.0,9.434659123852784,11.153269271114906,-5.712098312111496,2,0.0,0.0,0.0,89.38,0.0,0.0,,,,01+1-23+3-
8446,Kepler-286 c,Kepler-286,1,0.0448,0.0,0.0,2.89296902469323,2.1483145761905855,-1.4261869098188442,4,0.0,0.0,0.0,89.38,0.0,0.0,,,,01+1-23+3-
8470,CoRoT-24 b,CoRoT-24,1,0.056,0.002,-0.002,5.7,0.0,0.0,2,0.0,0.0,0.0,86.5,2.0,-2.0,,,,01+1-2+2-
8474,Kepler-79 d,Kepler-79,1,0.2822,0.004,-0.004,8.65,2.1500000000000004,-1.9000000000000001,4,0.0,0.059,-0.023,89.95,0.07,-0.03,,,,0
8483,Kepler-293 b,Kepler-293,1,0.1424,0.0,0.0,9.807043685967955,6.815249051714556,-4.096669291307853,2,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
8486,Kepler-229 d,Kepler-229,1,0.2183,0.0,0.0,15.20197955121293,7.076285876746251,-5.142886608460037,3,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
8489,Kepler-903 b,Kepler-903,1,0.0912,0.0,0.0,4.140466654577283,2.6882892736020976,-2.3121776271107235,2,0.0,0.0,0.0,80.79,0.0,0.0,,,,01+1-23+3-
8504,K2-5 b,K2-5,1,0.0509,0.0014,-0.0014,4.8903228410861805,2.4167152910250573,-1.8331749295161637,2,0.31066330191540814,0.0,0.0,87.35,1.88,-3.37,,,,012
8524,K2-413 b,K2-413,1,0.0117,0.0009,-0.0012,0.3495010685372785,0.12169386078045258,-0.09896058401188318,2,0.31066330191540814,0.0,0.0,89.952,6.025,-6.147,,,,012
8525,K2-414 c,K2-414,1,0.0552,0.0017,-0.0023,4.608046285729136,3.7144870317628786,-0.9514989367958284,2,0.31066330191540814,0.0,0.0,89.997,0.683,-0.679,,,,012
8528,K2-414 b,K2-414,1,0.0487,0.0027,-0.0031,1.781016262876407,0.5508758515751362,-0.44675308968685656,2,0.31066330191540814,0.0,0.0,90.004,1.393,-1.399,,,,012
8529,Kepler-1254 d,Kepler-1254,1,0.058,0.0,0.0,2.474259499051378,1.0989934741919916,-0.8307519064455777,3,0.0,0.0,0.0,89.38,0.0,0.0,,,,01+1-23+3-
8532,Kepler-188 c,Kepler-188,1,0.0644,0.0,0.0,10.289226215298466,8.46062329207038,-4.828673639095539,2,0.0,0.0,0.0,87.09,0.0,0.0,,,,01+1-23+3-
8538,Kepler-269 b,Kepler-269,1,0.0601,0.0,0.0,6.946516212941278,4.271924370795052,-2.8531064060392284,2,0.0,0.0,0.0,88.24,0.0,0.0,,,,01+1-23+3-
8541,Kepler-80 c,Kepler-80,1,0.0738,0.00198,-0.00198,6.74,1.23,-0.86,6,0.0,0.0,0.0,89.95,0.47,-0.57,,,,01+1-
8545,Kepler-257 d,Kepler-257,1,0.1582,0.0,0.0,18.22339746854153,20.500003388186162,-11.978832985350145,3,0.0,0.0,0.0,88.81,0.0,0.0,,,,01+1-23+3-
8554,Kepler-222 c,Kepler-222,1,0.0898,0.0,0.0,24.415932536427142,17.504244243522358,-12.11717364210814,3,0.0,0.0,0.0,87.66,0.0,0.0,,,,01+1-23+3-
8604,Kepler-353 b,Kepler-353,1,0.0515,0.0,0.0,1.1565713527797492,0.7319664724834722,-0.4845283773803475,2,0.0,0.0,0.0,87.09,0.0,0.0,,,,01+1-23+3-
8606,HD 108874 c,HD 108874,1,2.68,0.11,-0.11,323.537,25.035,-25.035,2,0.252,0.035500000000000004,-0.035500000000000004,90.0,0.0,0.0,,,,03
8618,Kepler-372 c,Kepler-372,1,0.1528,0.0,0.0,6.969985924151903,4.029819847061965,-2.770078455563125,3,0.0,0.0,0.0,84.8,0.0,0.0,,,,01+1-23+3-
8623,Kepler-937 c,Kepler-937,1,0.5542,0.0,0.0,6.76964071331124,4.415840346335589,-2.955592122720624,2,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
8629,Kepler-172 e,Kepler-172,1,0.203,0.0,0.0,7.742586609388008,4.390616417781574,-2.94745575001326,4,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
8630,Kepler-174 d,Kepler-174,1,0.6484000000000001,0.0,0.0,5.824498711692242,1.8023444864034195,-1.3562589645339855,3,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
8645,HD 39194 d,HD 39194,1,0.185,0.0033,-0.0033,4.0,0.6,-0.6,3,0.333,0.0,0.0,90.0,0.0,0.0,,,,01+1-3
8656,NN Ser d,NN Ser,1,3.41,0.12000000000000001,-0.12000000000000001,727.8109999999999,139.835,-139.835,2,0.19,0.05,-0.05,90.0,0.0,0.0,,,,03
8674,Kepler-321 b,Kepler-321,1,0.05735,0.0,0.0,3.953089972209775,2.2675244457507455,-1.5870671784846229,2,0.0,0.0,0.0,84.8,0.0,0.0,,,,01+1-23+3-
8684,Kepler-326 d,Kepler-326,1,0.06825,0.0,0.0,6.9,8.5,-5.9,3,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-3+3-
8693,K2-58 c,K2-58,1,0.035,0.0011,-0.0011,3.781006323312982,2.2549450694834445,-1.4493824510411377,3,0.20543615100312596,0.0,0.0,86.1,2.845,-7.308,,,,012
8714,K2-240 c,K2-240,1,0.1159,0.002,-0.002,4.557241974028765,2.4247725359023455,-1.5627001560616058,2,0.31066330191540814,0.0,0.0,89.66,0.22,-0.26,,,,012
8727,HD 50499 b,HD 50499,1,3.8529999999999998,0.05450000000000001,-0.05450000000000001,460.8535,26.37976,-27.65107,2,0.27,0.046,-0.045,90.0,0.0,0.0,,,,03
8730,K2-368 c,K2-368,1,,,,2.5757560269801028,1.195756544610985,-0.8722058851060488,3,0.20543615100312596,0.0,0.0,90.0,0.0,0.0,,,,0123
8731,K2-381 d,K2-381,1,,,,3.444875916700304,1.7261398418343932,-1.2240353978580059,3,0.20543615100312596,0.0,0.0,89.478,0.379,-0.731,,,,012
8743,HR 8799 d,HR 8799,1,25.485,0.73,-0.73,3000.0,1000.0,-1000.0,4,0.6,0.0,0.0,41.815,5.42,-5.42,,,,01+1-
8746,Kepler-268 c,Kepler-268,1,0.3835,0.0,0.0,8.138410505551786,5.0951652230875375,-3.2831809225796897,2,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
8748,Kepler-340 b,Kepler-340,1,0.1502,0.0,0.0,9.554289765376458,5.734057365545233,-3.6722659116416585,2,0.0,0.0,0.0,88.24,0.0,0.0,,,,01+1-23+3-
8782,K2-8 b,K2-8,1,0.0856,0.0014,-0.0014,10.3967090200976,6.006551386522773,-3.943169611579406,2,0.31066330191540814,0.0,0.0,86.42,2.56,-1.37,,,,012
8840,K2-172 c,K2-172,1,,,,11.559711361179684,3.8720982202886898,-3.2076784546023998,2,0.31066330191540814,0.0,0.0,89.2485,0.524,-0.764,,,,012
8854,Kepler-47 c,Kepler-47,1,0.9774,0.00955,-0.0102,4451.085,2.18,-1.25,3,0.22749999999999998,0.029,-0.019,90.0085,0.006999999999999999,-0.007,,,,0
8861,Kepler-116 c,Kepler-116,1,0.1153,0.0,0.0,5.7136176383161414,2.565168119007727,-2.0790950610485837,2,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
8862,Kepler-155 c,Kepler-155,1,0.2267,0.0092,-0.0139,4.71801308704398,2.3080160247069834,-1.5496306040637458,2,0.0,0.0,0.0,89.775,0.009,-0.032,,,,01+1-2
8865,Kepler-405 c,Kepler-405,1,0.186,0.0,0.0,16.056931558970874,13.72214204205276,-8.000856363105848,2,0.0,0.0,0.0,87.66,0.0,0.0,,,,01+1-23+3-
8871,HD 10180 f,HD 10180,1,0.4929,0.0078,-0.0078,23.423665,1.4468999999999999,-1.4468999999999999,6,0.127,0.05,-0.05,90.0,0.0,0.0,,,,03+3-
8874,HD 34445 d,HD 34445,1,0.4817,0.0033,-0.0033,30.7,3.9,-3.9,6,0.027,0.051,-0.027,90.0,0.0,0.0,,,,03
8880,Kepler-174 c,Kepler-174,1,0.20495,0.0,0.0,3.4282528390669835,0.8923952099123449,-1.0378344578373606,3,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
8881,Kepler-303 b,Kepler-303,1,0.0245,0.00088,-0.00088,0.7504968218591543,0.3795516709981428,-0.28254835890747076,2,0.0,0.0,0.0,89.38,0.0,0.0,,,,01+1-23+3-
8891,Kepler-191 d,Kepler-191,1,0.0616,0.0,0.0,6.09737622514675,2.6916606366469242,-2.0792307155399374,3,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
8892,Kepler-319 c,Kepler-319,1,0.07435,0.0,0.0,18.58168675183842,14.66910635251675,-8.81496415943161,3,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
8897,NY Vir b,NY Vir,1,3.3,0.0,0.0,845.4278,82.6358,-82.6358,2,0.295,0.125,-0.125,90.0,0.0,0.0,,,,03
8899,NN Ser c,NN Ser,1,5.365,0.13,-0.13,2262.855,135.0705,-135.0705,2,0.08,0.05,-0.05,90.0,0.0,0.0,,,,03
8902,Kepler-178 b,Kepler-178,1,0.08445,0.0,0.0,8.872651628562956,6.901642225366086,-3.9839226775712246,3,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
8909,Kepler-284 c,Kepler-284,1,0.2125,0.0,0.0,8.15702851646874,4.903604735195035,-3.0958547983198352,2,0.0,0.0,0.0,89.38,0.0,0.0,,,,01+1-23+3-
8912,Kepler-225 b,Kepler-225,1,0.05407,0.0028,-0.0028,2.4883235542297344,1.250075031953867,-0.8719860956617864,2,0.0,0.0,0.0,84.22,0.0,0.0,,,,01+1-23+3-
8913,Kepler-207 d,Kepler-207,1,0.0651,0.0,0.0,8.552656329608176,5.763029896331778,-3.339832281365661,3,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
8916,HD 34445 e,HD 34445,1,0.2687,0.0019,-0.0019,16.8,2.9,-2.9,6,0.09,0.062,-0.062,90.0,0.0,0.0,,,,03
8918,Kepler-80 d,Kepler-80,1,0.0347,0.00092,-0.00092,5.225,0.745,-0.5549999999999999,6,0.0,0.0,0.0,85.94,1.12,-1.51,,,,01+1-
8989,Kepler-1254 c,Kepler-1254,1,0.0425,0.0,0.0,2.319948635301224,1.0240613813172414,-0.7827667903028839,3,0.0,0.0,0.0,88.24,0.0,0.0,,,,01+1-23+3-
8990,HD 13908 c,HD 13908,1,2.03,0.04,-0.04,1630.4,79.45,-79.45,2,0.12,0.02,-0.02,90.0,0.0,0.0,,,,03
8992,Kepler-310 d,Kepler-310,1,0.3895,0.0,0.0,7.0,3.4,-4.1,3,0.0,0.0,0.0,89.38,0.0,0.0,,,,01+1-3+3-
8994,Kepler-953 c,Kepler-953,1,0.0878,0.0,0.0,1.5023482760364295,0.629984226183878,-0.48533498038441025,2,0.0,0.0,0.0,88.24,0.0,0.0,,,,01+1-23+3-
8995,GJ 3138 d,GJ 3138,1,0.698,0.018,-0.019,10.5,2.3,-2.1,3,0.32,0.2,-0.21,90.0,0.0,0.0,,,,03
8999,HD 34445 f,HD 34445,1,1.543,0.016,-0.016,37.9,6.5,-6.5,6,0.031,0.057,-0.031,90.0,0.0,0.0,,,,03
9007,Kepler-164 d,Kepler-164,1,0.1897,0.0,0.0,6.9704747256085335,3.8340163924800494,-2.584903262655354,4,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
9008,Kepler-186 d,Kepler-186,1,0.0862,0.006670000000000001,-0.006670000000000001,3.3875457186844944,1.795631631138927,-1.2162969965356667,5,0.0,0.0,0.0,87.66,0.0,0.0,,,,01+1-23+3-
9013,Kepler-366 b,Kepler-366,1,0.0446,0.0,0.0,2.966902593338821,2.5463005557664964,-1.8561321584859245,2,0.0,0.0,0.0,87.66,0.0,0.0,,,,01+1-23+3-
9014,Kepler-221 e,Kepler-221,1,0.1246,0.0,0.0,7.895360626857462,3.064590285742053,-2.3350503555929354,4,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
9016,HD 34445 g,HD 34445,1,6.36,1.02,-1.02,120.6,38.9,-38.9,6,0.032,0.08,-0.032,90.0,0.0,0.0,,,,03
9024,Kepler-42 b,Kepler-42,1,0.0113,0.00055,-0.00055,0.5828016116225185,0.5994558444854368,-0.3356951451749036,3,0.0,0.2,-0.04,86.52,0.0,0.0,,,,023+3-
9030,Kepler-760 b,Kepler-760,1,0.0805,0.0,0.0,18.03980324365439,14.785171869927488,-8.644358796716762,2,0.0,0.0,0.0,88.24,0.0,0.0,,,,01+1-23+3-
9034,Kepler-359 b,Kepler-359,1,0.1753,0.0,0.0,16.207493278483433,14.476288582396428,-8.520729872025964,3,0.0,0.0,0.0,88.81,0.0,0.0,,,,01+1-23+3-
9042,Kepler-284 b,Kepler-284,1,0.1032,0.0,0.0,6.8511259696851505,3.6039112230281907,-2.525765069022678,2,0.0,0.0,0.0,89.38,0.0,0.0,,,,01+1-23+3-
9049,GJ 1148 b,GJ 1148,1,0.166,0.001,-0.001,96.7,4.4496,-4.4496,2,0.366,0.027,-0.028,90.0,0.0,0.0,,,,03
9050,HD 20781 b,HD 20781,1,0.0529,0.0024,-0.0027,1.93,0.39,-0.36,5,0.1,0.11,-0.07,90.0,0.0,0.0,,,,03
9056,Kepler-214 b,Kepler-214,1,0.12575,0.0,0.0,5.414996230695756,2.619775756000857,-2.047627382044254,2,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
9059,Kepler-382 c,Kepler-382,1,0.0964,0.0,0.0,3.862666595161091,3.0708617101372218,-2.6213529099462183,2,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
9063,Kepler-306 d,Kepler-306,1,0.1253,0.0,0.0,6.856241073261969,2.99510978748824,-2.267271142425775,4,0.0,0.0,0.0,88.81,0.0,0.0,,,,01+1-23+3-
9064,Kepler-112 b,Kepler-112,1,0.07425,0.0,0.0,7.888467486433978,5.439499688649798,-3.424032932697397,2,0.0,0.0,0.0,89.38,0.0,0.0,,,,01+1-23+3-
9067,Kepler-306 b,Kepler-306,1,0.0521,0.0,0.0,4.536252968791462,2.327444583495219,-1.5664766767562601,4,0.0,0.0,0.0,89.38,0.0,0.0,,,,01+1-23+3-
9068,Kepler-254 c,Kepler-254,1,0.1041,0.0,0.0,3.2,3.7,-2.7,3,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-3+3-
9069,Kepler-341 c,Kepler-341,1,0.0784,0.0,0.0,4.104899039815615,2.723578481983189,-2.102107288782615,4,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
9071,Kepler-267 d,Kepler-267,1,0.1439,0.0,0.0,5.7654997850823655,2.284534443330429,-1.664460777056176,3,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
9072,Kepler-110 b,Kepler-110,1,0.10905000000000001,0.0,0.0,8.596678085609124,4.5722453105214615,-3.109009016060794,2,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
9073,Kepler-331 c,Kepler-331,1,0.1063,0.0,0.0,5.221239431436387,2.205053702528488,-1.3436289228067437,3,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
9074,Kepler-386 c,Kepler-386,1,0.15455,0.0,0.0,4.524206813096423,2.324391187521571,-1.60200599704641,2,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
9080,Kepler-248 b,Kepler-248,1,0.0654,0.0,0.0,11.19448224497881,3.2443539719426493,-2.7965132514884434,2,0.0,0.0,0.0,88.24,0.0,0.0,,,,01+1-23+3-
9091,Kepler-231 b,Kepler-231,1,0.07345,0.0,0.0,35.4,19.7,-16.6,2,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-3+3-
9093,Kepler-354 c,Kepler-354,1,0.115,0.0,0.0,2.2518464728402705,0.8866611522743675,-0.651892654390477,3,0.0,0.0,0.0,89.38,0.0,0.0,,,,01+1-23+3-
9116,Kepler-206 b,Kepler-206,1,0.0765,0.0,0.0,1.68388813199922,0.971994714915493,-0.6897929951729174,3,0.0,0.0,0.0,88.81,0.0,0.0,,,,01+1-23+3-
9118,Kepler-202 b,Kepler-202,1,0.04525,0.0,0.0,4.467800619692847,2.7177182140304197,-1.5328789503945823,2,0.0,0.0,0.0,85.37,0.0,0.0,,,,01+1-23+3-
9124,HD 13808 b,HD 13808,1,0.10519,0.00093,-0.0011,11.2,1.2,-0.66,2,0.071,0.027,-0.047,90.0,0.0,0.0,,,,03
9125,HD 34445 c,HD 34445,1,0.7181,0.0049,-0.0049,53.5,5.0,-5.0,6,0.036,0.071,-0.036,90.0,0.0,0.0,,,,03
9127,Kepler-185 c,Kepler-185,1,0.1381,0.0,0.0,4.786539304698154,2.342029260108567,-1.7251176468983243,2,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
